,漫画ID,标题,作者,封面,内容简介,是否完结,最新章节,是否已收集,百度云分享链接,提取码,是否发布
200,212871,总裁保镖很御姐,烩漫动漫文化,https://oss.mkzcdn.com/comic/cover/20190925/5d8b1b15a70d8-1017x1356.JPG!cover-400,"
              为了钱出卖身体，没想到这仅仅是一个开始……曾经的青梅竹马，若干年后却成了雇主与保镖的关系，这一切到底是复仇？还是爱情？当霸道总裁碰上御姐保镖，正面交锋到底是谁上谁下？              ",完结,第80话 幸福的终点~,否,,,否
201,213407,太子殿下养成记,漫悠悠工作室,https://oss.mkzcdn.com/comic/cover/20180928/5badd1e30df92-600x800.jpg!cover-400,"
              一觉睡醒就二十六宅女变成十四岁妃子，面临殉葬的结果该怎么办？幸好有好心的大内侍卫从中相救但也免不了被送入冷宫，筱雨不甘心就此埋没自己想要逃走，无意中救了个小色鬼居然就是太子，小色鬼岁数不大居然就敢拍胸口说长大了就迎娶她皇后，筱雨心里一动，也许留在这里能当一回吕不韦？              ",完结,最终话 夫妻对拜，白头偕老,否,,,否
202,213497,降妖贱师,阿里文学,https://oss.mkzcdn.com/comic/cover/20181016/5bc5896110ba7-600x800.jpg!cover-400,"
              这是一个中二少年与另类妖怪相爱相杀的热血故事。 少年，就是不断的去战斗，然后胜利。不管你是八臂妖和尚，还是粉红骷髅美娇娘。是恶蛟三眼，还是万年阴坟婆。老子要么剑死你，要么贱死你！斩妖除魔，贱行天下。 此乃……我辈本色              ",完结,最终话,否,,,否
203,211799,江湖策划师,天空树漫工厂,https://oss.mkzcdn.com/zymkcover/999/mh/102268.jpg!cover-400,"
              江湖，就是一场商业博弈~我，才是最大的赢家~有钱和权的地方，就是江湖~且看商人版的全新江湖注解~              ",完结,第126话,否,,,否
204,214000,盛世无垢：冷傲皇后请自重,二次元动漫,https://oss.mkzcdn.com/comic/cover/20190318/5c8f394f703f5-750x999.JPG!cover-400,"
              长孙无垢自小就倾慕年少英伟的李世民，为了实现他心中的盛世伟业，她想方设法嫁给他，成为他的正妻。陪伴他渡过艰难的失势时光、陪他荣登大宝、帮助他打理后宫照顾子嗣……可是偏有那些不长眼的女人，想要她的“皇后”之位。那可不行，这种女人，来一个灭一个，来两个灭一双！              ",完结,第70话 建成的嫉妒,否,,,否
205,213500,大英雄的女友超级凶,阿里文学,https://oss.mkzcdn.com/comic/cover/20190919/5d837b319be29-750x999.jpg!cover-400,"
              他是平凡无奇长相凶恶，遇到危险还会全身僵硬的少年。却意外与超强少女邂逅并成为情侣，因缘际会之下，全世界却都以为强大的是他。嗯~这其实是一个被动狐假虎威（被动装逼）的英雄故事来的              ",完结,最终话 成为英雄的理由,否,,,否
206,213164,顶级摄影师,极漫文化,https://oss.mkzcdn.com/comic/cover/20190924/5d89edd75f40c-750x999.jpg!cover-400,"
              一个爱好私房摄影的小哥哥，由于底片的意外泄露，一夜之间从著名摄影师沦为人人喊打的过街老鼠！本以为跌入人生低谷，却不知从哪里冒出了一群非要拉着他拍私房照的妹子？面对众多女神，他是选择攻略呢？还是选择攻略呢？？？              ",完结,最终章 我可是私房摄影师啊！,否,,,否
207,208737,星空下神话,极乐鸟,https://oss.mkzcdn.com/comic/cover/20180830/5b879c569547f-600x800.jpg!cover-400,"
              极乐鸟2016新年首发新作华丽巨献《星空下神话》闪亮登场！星空下传说，苏醒的旧传说，命运的齿轮开始传动......新连载开启              ",完结,最终话 遇到你真好,否,,,否
208,213037,嗜血老公：错嫁新娘休想逃,元气弹,https://oss.mkzcdn.com/comic/cover/20180802/5b627ebe042fe-600x800.jpg!cover-400,"
              【每周三、六更新】传说，他是月圆午夜的嗜血狂魔，需女人鲜血维持生命。 传闻，他娶过八个老婆，每任老婆都熬不过一个月，非疯即死，更有传言他每天都要喝年轻女人的鲜血才能维持生命。而她是他的第九任妻子，她能挑战得过这种诡异游戏吗？直到新婚夜，她见到了他，才发现，那一切的传闻，都不只是传闻……              ",完结,最终话 喜得贵子（大结局）,否,,,否
209,214956,都市最强医仙,仟绘动漫,https://oss.mkzcdn.com/comic/cover/20191023/5dafc348b43f3-750x999.jpg!cover-400,"
              落魄小医师，意外得到修真界绝世医术的传承，他凭一手针灸神技，成为了美女老板离不开的男人……              ",完结,第72话,否,,,否
210,210026,玄皓战记,漫采文化,https://oss.mkzcdn.com/comic/cover/20181121/5bf5237d9a029-600x800.jpg!cover-400,"
              《玄皓战记》剧情支持玄皓战记，支持国漫，支持玄皓战记请购买杂志。《玄皓战记》是在《龙漫少年星期天》上连载的一部很中国风的漫画，讲述的是个略懂中国风水术的青乌师叶遥成长的，战斗冒险类的漫画。上古神器玄皓现世，男主角叶遥因受人指示取出玄皓而被麒麟附体，各方青乌师出场，叶遥只有七日之命，如要想保命，必需得到玄皓……......本站是更新最快~画质最好的漫画杂志连载网站！！收藏本站，全网第一时间更新！。              ",完结,新篇章预告,否,,,否
211,213009,男神恋爱系统,极漫文化,https://oss.mkzcdn.com/comic/cover/20180727/5b5a758847448-600x800.jpg!cover-400,"
              集美貌、才华、地位于一身的金牌女主持人林棠突遇车祸，为了能活下来回到原来的世界，她答应了“恋爱系统”的要求，穿越到陌生世界，完成攻略四大男神的任务。              ",完结,最终话 顾星辰婚讯,否,,,否
212,213837,医宠成婚：总裁快吃药,Amber漫研社,https://oss.mkzcdn.com/comic/cover/20190926/5d8c25d20b8f7-750x999.jpg!cover-400,"
              身为江城顶级的外科医生，没有什么病是顾暖治不好的，包括，勃起功能障碍。如果非要有的话，那只能是对男主的迷恋，病名为爱。              ",完结,第56话,否,,,否
213,214172,超级保安在都市,开源动漫,https://oss.mkzcdn.com/comic/cover/20190308/5c81c68010631-750x999.jpg!cover-400,"
              【每周三、六更新】繁华都市里，小保安陈扬以超强的身手和非凡的智慧混得如鱼得水。敌人强猛，以拳破之。敌人狡诈，以智破之。奈何……离异女业主美丽成熟性感，冰山女总裁智慧无双，警花妹妹英姿飒爽，她们所交织的情网袭杀而来，陈扬的怎堪重负！万丈红尘，怎破得开？              ",完结,第54话 我替他保护你,否,,,否
214,212983,少年，你是哪根草,花猫谷工作室,https://oss.mkzcdn.com/comic/cover/20180720/5b51539aeb3e4-597x796.jpg!cover-400,"
              低情商的傲慢天才学霸男，落入未知植物空间，受到各种“植物系”娘子们，汉子们的“垂涎”，本以为是一场大英雄的救世之旅，没想到是“唐僧”落入了“植物精”的洞！              ",完结,最终话 等待的煎熬！,否,,,否
215,212916,史莱姆恋成记,金橙动漫,https://oss.mkzcdn.com/comic/cover/20190520/5ce24d7a45b6c-750x999.jpg!cover-400,"
              生为史上最弱杂兵史莱姆就算了，为什么本人也弱的几乎没有存在感？站在你们面前的是凶恶的魔物捏，不要把小爷我当鼻涕虫戳来戳去啊！为了追求心仪的妹子好不容易化为人形，但为什么我也变成了女的？莫名其妙的混进了驱魔师的学校，更要命的是被同宿舍的死宅男用看穿一切的目光凝视着……史莱姆酱（无性别）成长大危机！              ",完结,最终话,否,,,否
216,213363,外科剑仙,极光动漫,https://oss.mkzcdn.com/comic/cover/20180925/5ba9a03e9c7e9-600x800.jpg!cover-400,"
              【每周二、五更新】当上课偷偷看小黄书的外科医学院的高材生意外穿越到了平行的武侠世界，悬壶济世？鲜衣怒马仗剑天涯当一个潇洒的少年剑客？不存在的！妹子才是我真正的追求好吗！              ",完结,最终话 江湖路远，再见,否,,,否
217,213469,不要打扰我飞升,极漫文化,https://oss.mkzcdn.com/comic/cover/20181009/5bbc0e158bf66-600x800.jpg!cover-400,"
              魔修大佬元昭阴差阳错来到现代都市一路虐虐渣、赚赚钱、打打怪，顺便调教蛇精病小徒弟走上人生巅峰的故事。              ",完结,最终话 我们重新认识吧!,否,,,否
218,209479,总裁的专属美食,一手动漫,https://oss.mkzcdn.com/comic/cover/20190129/5c501950451ec-750x999.jpg!cover-400,"
              什么！让我去给两个厌食症者重患者做美食特助！！
一个是公认的金手指某财策公司最高顾问安厥一，一个是学校男神安时钟，外表光鲜亮丽，这两人的冰箱里全都是一堆堆的营养液是怎么回事？              ",完结,作品推荐2 末日刁民 预告,否,,,否
219,212640,皇后在上,旷盛动漫,https://oss.mkzcdn.com/comic/cover/20181219/5c1a3c854f564-750x999.jpg!cover-400,"
              王牌女特工穿越回古代，柔软娇弱的将军府三小姐秒变冰山美人，除了狠狠碾压了那些欺负原主的蛇蝎女子之外，还得到了众多古装美男子的爱慕与追求。              ",完结,第59话 不是朕，是她,否,,,否
220,208917,星空Club,血猫,https://oss.mkzcdn.com/zymkcover/000/000/427.jpg!cover-400,"
              该部漫画主要由十二星座的诅咒为线索展开了一系列的故事，执着于自己料理之梦的钢琴少女，为了一份奇怪的兼职女扮男装，而等待着岳徽的却是一幢神秘莫测的大宅和十二位身负千年诅咒的星座少年。少女又会在这遇到什么，少女和少年会在命运的星空里画出怎样的轨迹......              ",完结,你愿意为梦想付费吗,否,,,否
221,209947,幽怪谈录,MK酷漫,https://oss.mkzcdn.com/comic/cover/20170814/59914a62d8556-1500x2000.jpg!cover-400,"
              【已完结】都市惊悚奇幻类中短篇故事合集。你猜到开头，却不一定猜到结尾              ",完结,第55话 邪恶的阿拉丁神灯（2）,否,,,否
222,213474,我在女子学院,极漫文化,https://oss.mkzcdn.com/comic/cover/20190926/5d8c2524b5830-750x999.jpg!cover-400,"
              大天使米迦勒为了拯救散落在人界的九大真神附身在洛亚身上，为她们祛除体内的邪恶气息与负能量，早日恋爱，填补灵魂缝隙，正式觉醒。从而打败觊觎真神肉体的邪神组织。而一切的开始还要从撩妹开始，开启求爱三十六计              ",完结,最终话 堕天使,否,,,否
223,207765,洛小妖,洛娅,https://oss.mkzcdn.com/comic/cover/20170921/59c37d5e7dfa9-600x800.jpg!cover-400,"
              漆黑的夜晚，寂寥的荒野，落寞的狐妖在等待那个拒她于千里之外的人回来，可是她等来的并不是想要见的人，而是另一个孤独的身影，难道这就是那个会改变自己的人？“请在吃掉我之前，给我讲一千个故事！”冷傲的外表掩盖不住狐妖的倾诉欲，温柔的小生春坨是否能抚慰洛小妖那颗流泪的心？              ",完结,第211话 只属于你,否,,,否
224,211115,圣堂,风炫动画,https://oss.mkzcdn.com/comic/cover/20190313/5c88677d4fc68-600x800.png!cover-400,"
              《圣堂》漫画版也已经由斗罗大陆漫画工作室风炫动画创作，并由穆逢春监制。天地不仁以万物为刍狗！一个小千世界狂热迷恋修行的少年获得大千世界半神的神格，人生从这一刻改变，跳出法则之外，逆天顺天，尽在掌握！作品主人公是一个普通的少年，继承半神的神格，踏入圣堂，开始了小千世界的冒险旅程。开局，以少年在圣堂的修行生活为主要内容，以轻松幽默的学院风开局，讲述了主角王猛和朋友张小江胡静，通过自己的努力战胜困难，一步步提高自己。              ",完结,第44话 师祖的争夺3,否,,,否
225,213489,田园娇宠：农女世子妃,极漫文化,https://oss.mkzcdn.com/comic/cover/20181015/5bc3ef96735a0-600x799.jpg!cover-400,"
              林笑笑穿越了，穿越到嫁人途中，坐在花轿之上，因为被人下春药，下轿时失了仪态，抱住刘倚林，未婚夫借机发难，将林笑笑休弃，并言语侮辱，刘倚林也因此厌恶林笑笑。              ",完结,最终话 来洛阳找我,否,,,否
